since_value,days_on_site,amenities,age_in_years,bathrooms,cellars,num_floors,monthly_fee,apartments_per_floor,parking_lots,floor_situated,num_bedrooms,m2,universo_act_legislativas,universo_agricultura,universo_alojamiento_alimentos_y_bebidas,universo_comercio_mayoreo,universo_comercio_al_por_menor,universo_construccion,universo_corporativos,universo_electricidad_agua_y_gas,universo_ind_manofactura,universo_inf_medios_masivos,universo_mineria,universo_servicios_excepto_gubernamentales,universo_servicios_cientificos,universo_servicios_educacion,universo_servicios_financieros_y_seguros,universo_servicios_inmobiliarios_y_alquiler,universo_servicios_negocios,universo_servicios_recreativos,universo_servicios_salud,universo_transporte_correos_y_almacenamiento,delitos_contra_patrimonio,delitos_contra_familia,delitos_contra_libertad_personal,delitos_contra_seguridad_sexual,delitos_contra_la_sociedad,delitos_contra_la_vida_y_la_integridad_corporal,delitos_contra_otros_bienes_juridicos,total,pobtot,pobfem,pobmas,población de 15 años o más analfabeta,población de 6 a 14 años que no asiste a la escuela,población de 15 años y más con educación básica incompleta,población sin derechohabiencia a servicios de salud,viviendas con piso de tierra,viviendas que no disponen de excusado o sanitario,viviendas que no disponen de agua entubada de la red pública,viviendas que no disponen de drenaje,viviendas que no disponen de energía eléctrica,viviendas que no disponen de lavadora,viviendas que no disponen de refrigerador,irs,lugar_que_ocupa_en_el_contexto_nacional,distancia_al_metro_mas_cercano,department_type_loft,price_square_meter
7,7,0.0,0,2,0.0,0.0,0,0.0,1,0.0,3,86.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,52267.4418604651
2,60,0.0,0,3,0.0,0.0,0,0.0,1,0.0,2,99.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7585261846788,0,97919.1919191919
1,365,3.0,0,1,0.0,0.0,0,0.0,1,0.0,2,64.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,545.5865403565958,0,67816.25
39,39,0.0,0,2,1.0,10.0,0,0.0,1,0.0,2,85.0,2,0,78,17,61,3,0,0,9,5,0,44,51,11,26,10,16,6,24,2,1756,326,17,184,66,107,793,3249,1802,922,871,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,607.3053721447179,0,55235.2941176471
55,55,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,34.0,2,0,113,20,93,4,0,0,23,8,0,62,82,14,30,23,35,8,43,7,1756,326,17,184,66,107,793,3249,4740,2342,2386,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,160.153860248685,0,82941.1764705882
5,150,3.0,0,2,0.0,0.0,0,0.0,2,0.0,3,154.0,3,0,95,31,167,2,1,0,15,3,0,72,81,14,26,16,15,7,135,8,1756,326,17,184,66,107,793,3249,9076,4822,4254,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,542.5246508451969,1,68781.5649350649
2,60,0.0,0,3,0.0,0.0,0,0.0,1,0.0,2,90.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7585261846788,0,71688.2333333333
9,270,5.0,0,2,0.0,0.0,0,0.0,2,0.0,2,220.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,490.8310928113888,0,45227.2727272727
3,3,3.0,0,1,0.0,0.0,0,0.0,1,0.0,2,67.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,545.6033569221555,0,64394.7014925373
10,300,4.0,0,1,0.0,0.0,0,0.0,1,0.0,3,156.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,321.6120680454435,0,37820.5128205128
10,300,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,132.0,0,0,123,29,119,4,0,0,27,6,0,66,104,17,17,14,20,7,187,12,1756,326,17,184,66,107,793,3249,12614,6558,6056,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,140.848477208345,0,47196.9696969697
2,60,3.0,0,2,1.0,0.0,0,0.0,2,0.0,3,115.0,1,1,12,4,31,4,0,0,10,2,0,26,20,4,4,3,8,2,20,6,1756,326,17,184,66,107,793,3249,6062,3206,2856,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,650.5802911519332,1,71563.2173913044
7,7,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,141.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7483397258183,0,69922.8014184397
35,35,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,65.0,2,0,38,10,49,5,0,0,14,3,0,38,8,2,4,2,2,1,13,1,1756,326,17,184,66,107,793,3249,6476,3246,3230,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,682.9569600609899,0,65097.4923076923
5,150,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,133.0,2,0,78,17,61,3,0,0,9,5,0,44,51,11,26,10,16,6,24,2,1756,326,17,184,66,107,793,3249,1802,922,871,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,607.2950029590436,0,51127.8195488722
33,33,5.0,0,2,0.0,0.0,0,0.0,1,0.0,2,143.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,550.8417246387486,0,79141.2587412587
7,7,0.0,0,2,0.0,0.0,0,0.0,1,0.0,1,67.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,63432.8358208955
31,31,0.0,0,1,0.0,0.0,0,0.0,1,0.0,2,74.0,0,0,123,29,119,4,0,0,27,6,0,66,104,17,17,14,20,7,187,12,1756,326,17,184,66,107,793,3249,12614,6558,6056,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,479.0213618114823,0,65033.7837837838
35,35,7.0,0,3,0.0,0.0,0,0.0,2,0.0,3,157.0,0,0,61,5,54,3,0,1,10,2,0,29,43,11,4,13,8,6,23,1,1756,326,17,184,66,107,793,3249,3104,1504,1598,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,811.005735455585,0,64331.2101910828
8,240,0.0,0,2,0.0,0.0,0,0.0,2,0.0,2,106.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,290.2827690828135,0,84458.6320754717
2,60,3.0,0,2,1.0,0.0,0,0.0,2,0.0,3,134.0,1,1,12,4,31,4,0,0,10,2,0,26,20,4,4,3,8,2,20,6,1756,326,17,184,66,107,793,3249,6062,3206,2856,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,650.5802911519332,1,69600.8358208955
19,19,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,115.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7483397258183,0,46455.8695652174
35,35,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,95.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,459.0003242371344,0,55788.5789473684
11,330,0.0,0,2,1.0,3.0,0,0.0,2,0.0,3,127.0,6,0,21,0,26,0,0,0,3,5,0,9,0,7,15,0,2,4,4,0,1756,326,17,184,66,107,793,3249,1168,632,536,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,167.29237339198755,0,54787.4015748032
2,60,0.0,0,3,0.0,0.0,0,0.0,1,0.0,3,153.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.070595687128,0,66990.0
35,35,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,81.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,633.9445128654907,0,57734.8148148148
8,240,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,194.0,0,0,61,5,54,3,0,1,10,2,0,29,43,11,4,13,8,6,23,1,1756,326,17,184,66,107,793,3249,3104,1504,1598,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,657.9637373173362,0,57216.4948453608
35,35,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,78.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,633.9445128654907,0,59687.7307692308
4,120,2.0,0,1,0.0,0.0,0,0.0,1,0.0,1,72.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,910.5165983104469,0,72222.2222222222
7,7,0.0,0,2,0.0,0.0,0,0.0,1,0.0,3,86.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,52267.4418604651
6,6,7.0,0,3,0.0,0.0,0,0.0,2,0.0,3,157.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,59878.9808917197
35,35,5.0,0,2,0.0,0.0,0,0.0,2,0.0,2,244.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,290.2827690828135,0,36691.0450819672
25,25,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,202.0,0,0,61,5,54,3,0,1,10,2,0,29,43,11,4,13,8,6,23,1,1756,326,17,184,66,107,793,3249,3104,1504,1598,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,838.4116798968787,0,52048.9108910891
2,60,0.0,0,2,0.0,0.0,0,0.0,1,0.0,3,111.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7585261846788,0,61891.8918918919
1,365,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,129.0,3,0,95,31,167,2,1,0,15,3,0,72,81,14,26,16,15,7,135,8,1756,326,17,184,66,107,793,3249,9076,4822,4254,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,573.3195920001681,0,63565.8914728682
9,270,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,103.0,0,0,123,29,119,4,0,0,27,6,0,66,104,17,17,14,20,7,187,12,1756,326,17,184,66,107,793,3249,12614,6558,6056,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,526.6506028294995,0,65366.0194174757
36,36,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,90.0,2,0,51,9,170,7,0,0,19,0,0,43,26,8,5,3,8,0,11,4,1756,326,17,184,66,107,793,3249,3560,1850,1710,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,782.1901115497097,0,12282.9888888889
8,8,0.0,0,1,1.0,5.0,0,0.0,1,0.0,1,41.0,2,0,78,17,61,3,0,0,9,5,0,44,51,11,26,10,16,6,24,2,1756,326,17,184,66,107,793,3249,1802,922,871,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,607.3053721447179,0,79750.0
25,25,4.0,0,2,0.0,0.0,0,0.0,2,0.0,2,102.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,747.5302472070937,0,78693.2843137255
3,90,0.0,0,1,1.0,1.0,0,0.0,1,0.0,1,37.13,2,0,113,20,93,4,0,0,23,8,0,62,82,14,30,23,35,8,43,7,1756,326,17,184,66,107,793,3249,4740,2342,2386,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,132.20399456445355,0,75199.8384056019
40,40,0.0,0,2,0.0,0.0,0,0.0,2,0.0,2,140.0,1,1,12,4,31,4,0,0,10,2,0,26,20,4,4,3,8,2,20,6,1756,326,17,184,66,107,793,3249,6062,3206,2856,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,566.3300271799835,0,45607.1428571429
7,210,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,34.0,2,0,113,20,93,4,0,0,23,8,0,62,82,14,30,23,35,8,43,7,1756,326,17,184,66,107,793,3249,4740,2342,2386,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,221.24323998186955,0,82150.0588235294
8,240,0.0,0,1,0.0,0.0,0,0.0,1,0.0,2,70.0,1,0,36,19,39,6,0,0,4,7,0,24,52,9,12,3,13,1,186,6,1756,326,17,184,66,107,793,3249,3348,1710,1638,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,482.29849545290097,0,16452.1142857143
7,7,0.0,0,2,0.0,0.0,0,0.0,2,0.0,2,144.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,802.6305118196794,0,59611.1111111111
2,60,5.0,0,2,0.0,0.0,0,0.0,1,0.0,2,190.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,257.76682495114704,0,59564.2105263158
31,31,0.0,0,2,0.0,0.0,0,0.0,2,0.0,3,270.0,0,0,61,5,54,3,0,1,10,2,0,29,43,11,4,13,8,6,23,1,1756,326,17,184,66,107,793,3249,3104,1504,1598,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,838.4116798968787,0,50000.0
56,56,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,76.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,634.5934029800742,0,65592.7631578947
2,60,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,75.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.070595687128,0,60491.4666666667
7,7,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,91.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7483397258183,0,56538.4615384615
35,35,5.0,0,2,0.0,0.0,0,0.0,2,0.0,2,228.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,290.2827690828135,0,38815.7894736842
9,270,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,42.0,2,0,113,20,93,4,0,0,23,8,0,62,82,14,30,23,35,8,43,7,1756,326,17,184,66,107,793,3249,4740,2342,2386,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,336.0973522209672,0,81547.6190476191
11,11,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,60.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,747.5302472070937,0,71611.1333333333
44,44,2.0,0,1,0.0,0.0,0,0.0,1,0.0,1,70.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,133.39417816527612,0,46428.5714285714
12,12,0.0,0,3,0.0,0.0,4,0.0,2,0.0,2,107.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7483397258183,0,65794.3925233645
8,240,2.0,0,1,0.0,0.0,0,0.0,1,0.0,1,39.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,80384.6153846154
10,300,4.0,0,2,0.0,0.0,0,0.0,2,0.0,2,204.0,0,0,61,5,54,3,0,1,10,2,0,29,43,11,4,13,8,6,23,1,1756,326,17,184,66,107,793,3249,3104,1504,1598,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,703.5991352304985,0,47009.8039215686
10,300,4.0,0,2,0.0,0.0,0,0.0,2,0.0,2,194.0,0,0,61,5,54,3,0,1,10,2,0,29,43,11,4,13,8,6,23,1,1756,326,17,184,66,107,793,3249,3104,1504,1598,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,703.5991352304985,0,51804.1237113402
1,365,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,64.0,2,0,38,10,49,5,0,0,14,3,0,38,8,2,4,2,2,1,13,1,1756,326,17,184,66,107,793,3249,6476,3246,3230,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,465.133110372154,0,65416.65625
3,90,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,70.0,3,0,95,31,167,2,1,0,15,3,0,72,81,14,26,16,15,7,135,8,1756,326,17,184,66,107,793,3249,9076,4822,4254,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,407.92673216120505,0,11995.0285714286
39,39,0.0,0,2,1.0,1.0,0,0.0,1,0.0,2,95.2,1,1,12,4,31,4,0,0,10,2,0,26,20,4,4,3,8,2,20,6,1756,326,17,184,66,107,793,3249,6062,3206,2856,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,596.604258344421,0,48004.2016806723
2,60,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,43.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.070595687128,0,100000.0
7,210,0.0,0,2,0.0,2.0,0,0.0,1,0.0,2,145.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,331.8459747660723,0,59020.9103448276
1,365,5.0,0,2,0.0,0.0,0,0.0,2,0.0,2,185.0,3,0,95,31,167,2,1,0,15,3,0,72,81,14,26,16,15,7,135,8,1756,326,17,184,66,107,793,3249,9076,4822,4254,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,678.2980265787356,0,77540.5405405405
39,39,0.0,0,3,1.0,1.0,0,0.0,2,0.0,3,128.0,1,1,12,4,31,4,0,0,10,2,0,26,20,4,4,3,8,2,20,6,1756,326,17,184,66,107,793,3249,6062,3206,2856,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,596.604258344421,0,54359.375
2,60,3.0,0,1,0.0,0.0,0,0.0,1,0.0,1,64.0,0,0,123,29,119,4,0,0,27,6,0,66,104,17,17,14,20,7,187,12,1756,326,17,184,66,107,793,3249,12614,6558,6056,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,391.3390670025106,0,64062.5
7,7,0.0,0,2,0.0,0.0,1,0.0,1,0.0,2,91.0,3,0,95,31,167,2,1,0,15,3,0,72,81,14,26,16,15,7,135,8,1756,326,17,184,66,107,793,3249,9076,4822,4254,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,325.66414297174924,0,65384.6153846154
2,60,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,64.0,2,0,38,10,49,5,0,0,14,3,0,38,8,2,4,2,2,1,13,1,1756,326,17,184,66,107,793,3249,6476,3246,3230,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,775.844097854008,0,68265.625
7,7,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,45.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7483397258183,0,80354.8888888889
3,90,6.0,0,3,0.0,0.0,0,0.0,2,0.0,3,150.0,12,0,74,5,104,1,0,0,28,0,0,67,7,11,6,3,5,14,19,2,1756,326,17,184,66,107,793,3249,21334,10922,10407,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,232.22860407369305,0,58043.7533333333
8,240,0.0,0,3,0.0,0.0,0,0.0,1,0.0,3,186.0,1,0,36,3,23,4,0,0,3,3,0,13,15,2,8,1,2,2,2,0,1756,326,17,184,66,107,793,3249,2504,1282,1222,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,756.8297384133249,0,59139.7849462366
7,7,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,44.0,67,0,57,8,26,3,1,1,1,6,0,9,18,4,49,6,7,13,2,4,1756,326,17,184,66,107,793,3249,718,314,398,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,312.47278384800944,0,82181.3409090909
10,300,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,163.0,1,0,36,19,39,6,0,0,4,7,0,24,52,9,12,3,13,1,186,6,1756,326,17,184,66,107,793,3249,3348,1710,1638,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,469.22783919219256,0,62576.6871165644
3,90,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,111.0,1,0,36,19,39,6,0,0,4,7,0,24,52,9,12,3,13,1,186,6,1756,326,17,184,66,107,793,3249,3348,1710,1638,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,357.2134514534022,0,64324.3243243243
35,35,5.0,0,2,0.0,0.0,0,0.0,1,0.0,3,98.0,2,0,27,12,42,1,0,0,9,0,0,34,12,3,5,1,5,3,13,2,995,114,6,44,13,88,236,1496,7946,4192,3754,0.4,5.9,5.4,20.1,0.1,0.1,0.0,0.0,0.0,10.4,1.3,-1.35491,107.229,542.0467278400063,0,45056.887755102
2,60,0.0,0,4,0.0,0.0,0,0.0,1,0.0,3,121.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7585261846788,0,72114.0495867769
